gene	magma_p	magma_trait	magma_sig	transcriptome_sig	coloc_sig	fine_map_sig	evidence_count	integrated_score
7150	0.39154	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.4072238635118121
9564	0.39155	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.40721277169651815
285193	0.39159	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.40716840726795817
100507589	0.39163	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.4071240473708891
85481	0.39165	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.4071018691213743
30837	0.3917	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.4070464284521341
639	0.3917	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.4070464284521341
196528	0.39171	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.4070353411675213
112714	0.39172	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.4070242541659531
729767	0.39176	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.4069799089898383
100847054	0.39177	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.4069688234032768
432	0.39178	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.4069577380996733
8000	0.3918	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.40693556834128247
101929227	0.392	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.4067139329795427
5954	0.39202	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.4066917756630459
83440	0.39205	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.4066585418077435
63906	0.39212	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.4065810060340873
115196	0.39216	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.40653670609199727
56886	0.39222	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.4064702646504383
6228	0.39227	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.4064149045461041
126695	0.39229	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.40639276248013095
55526	0.3923	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.40638169187046413
10962	0.39235	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.40632634305475124
161342	0.39236	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.40631527413803226
23098	0.39237	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.40630420550342095
80381	0.39244	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.4062267329589481
285093	0.39246	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.40620460048439105
159296	0.39248	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.4061824691376895
3120	0.39257	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.40608289203166437
100874198	0.39269	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.405950158062701
101928484	0.39269	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.405950158062701
685	0.39275	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.4058838062879891
84814	0.39279	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.4058395774026589
81792	0.3928	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.405828520885088
147372	0.39285	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.40577324251908664
10524	0.39287	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.40575113314261674
57688	0.39291	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.4057069177660708
100313896	0.39296	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.4056516548749452
84197	0.39296	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.4056516548749452
2567	0.39297	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.40564060314051775
153222	0.39299	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.40561850051534615
729330	0.39306	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.40554115018441655
105373683	0.39315	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.4054417199977183
8310	0.39318	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.40540858166021776
26353	0.39326	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.4053202251201839
9420	0.39327	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.4053091818165101
10803	0.39328	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.4052981387936399
79413	0.39329	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.4052870960515591
10849	0.3933	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.4052760535902533
51012	0.39331	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.4052650114097083
100507316	0.39332	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.4052539695099097
643719	0.39345	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.4051104503539652
9399	0.39345	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.4051104503539652
135932	0.39346	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.4050994123831191
71	0.39361	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.40493387647634027
106635546	0.39375	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.4047794332023431
202374	0.3938	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.40472428819790063
57467	0.39386	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.40465812343400603
6652	0.39386	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.40465812343400603
100506775	0.394	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.40450377817442584
1556	0.39412	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.4043715258823101
340252	0.39413	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.40436050667566437
56624	0.39418	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.4043054148358443
23782	0.39423	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.4042503299837387
105370014	0.39424	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.4042393138516874
23035	0.39433	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.40414018123558226
91351	0.39439	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.404074105393802
101927062	0.39456	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.40388694508436235
100287098	0.39468	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.4037548804697205
128553	0.39468	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.4037548804697205
5320	0.39468	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.4037548804697205
79031	0.39468	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.4037548804697205
374355	0.39477	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.40365585835675416
399923	0.39477	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.40365585835675416
55588	0.3948	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.4036228560024009
283232	0.39487	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.4035458602603495
105375075	0.39489	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.40352386398391127
102467225	0.39491	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.40350186882149064
5104	0.39496	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.4034468857885253
109623467	0.39497	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.40343589001720565
81796	0.39506	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.4033369406012584
55160	0.39509	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.4033039624718821
54499	0.39511	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.4032819784434338
574458	0.39514	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.40324900448718365
574459	0.39514	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.40324900448718365
85025	0.39515	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.4032380137247565
102465485	0.39519	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.40319405345628734
100616134	0.39524	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.40313910937743375
574501	0.39524	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.40313910937743375
101929224	0.39533	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.40304022754903107
5648	0.39542	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.4029413682292965
81458	0.39546	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.40289743797618366
51032	0.39553	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.402820570724227
8290	0.39553	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.402820570724227
1460	0.39556	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.4027876317805838
102216342	0.39568	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.402655900982778
114827	0.39568	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.402655900982778
1761	0.3957	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.40263394973397226
26098	0.3957	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.40263394973397226
219	0.39573	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.40260102494096883
347734	0.39582	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.40250226553590357
10168	0.39588	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.4024364384070313
169522	0.39589	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.4024254681888637
79932	0.39589	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.4024254681888637
116986	0.3959	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.4024144982477954
7976	0.39598	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.40232674869313945
388585	0.39613	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.40216226605041516
285489	0.3962	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.4020855287974717
8985	0.39622	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.40206360635826044
338797	0.39629	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.40198688653437864
441025	0.39632	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.4019540107582382
89910	0.39632	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.4019540107582382
11044	0.39635	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.40192113747058184
105372030	0.39654	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.40171299774592634
26266	0.39662	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.4016253898013248
112268173	0.39667	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.40157064380900437
9127	0.39667	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.40157064380900437
105376271	0.39673	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.4015049577264133
286184	0.39688	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.40134078597187084
100128640	0.39691	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.40130795906686245
79856	0.39692	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.40129701731656514
55770	0.39696	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.40125325307186616
6881	0.39705	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.4011547996429705
85014	0.39705	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.4011547996429705
390174	0.39706	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.40114386175069044
504191	0.39706	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.40114386175069044
94150	0.3972	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.4009907601766564
8851	0.39733	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.4008486427408107
100874094	0.39738	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.4007939945694682
23645	0.39746	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.4007065717959048
4086	0.3975	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.40066286700751086
131920	0.39752	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.40064101626252363
256076	0.39761	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.40054270151263816
55144	0.39771	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.40043348899838177
693165	0.39774	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.40040073059882614
57144	0.39787	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.40025880608015524
100506655	0.39791	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.400215146326729
101927406	0.39797	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.40014966492510173
8323	0.39801	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.40010601614173846
51700	0.39803	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.4000841933950426
54838	0.39816	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.3999423722640333
7561	0.39821	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.3998878380045215
84311	0.39823	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.3998660262179717
92270	0.39825	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.3998442155268309
7152	0.39829	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.39980059743033675
53358	0.39838	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.3997024727274169
260429	0.39841	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.3996697694192347
201229	0.39842	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.39965886886373536
646799	0.39844	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.3996370685734964
101060542	0.39848	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.399593471275673
100616172	0.39849	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.3995825726350234
107984884	0.39855	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.3995171865340412
102466743	0.39859	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.39947360126849013
146894	0.39859	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.39947360126849013
1596	0.39871	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.3993428717106777
83852	0.39873	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.3993210872763883
100033436	0.39878	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.39926663097082815
6364	0.39899	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.3990379890231335
8910	0.399	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.3990271043132517
6744	0.39912	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.39889650906887475
644524	0.39921	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.3987985884006376
8459	0.39925	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.39875507518947945
7097	0.39936	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.39863543633368886
2350	0.39938	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.3986136873549476
8633	0.3995	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.3984832163499898
647946	0.39953	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.3984506047222331
3316	0.39957	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.39840712636084996
9094	0.39959	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.39838538881232427
51054	0.39963	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.3983419169790603
653390	0.39967	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.39829844949678667
10343	0.39971	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.3982549863646327
134548	0.39974	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.3982223918697595
148266	0.39977	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.3981897998209715
81551	0.39978	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.39817893634821994
5283	0.39984	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.3981137612176252
8383	0.39989	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.39805945607933235
54505	0.39991	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.39803773592519415
3798	0.39994	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.3980051577306246
730005	0.4	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.3979400086720376
5238	0.40022	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.39770121236995587
79809	0.40023	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.3976903611117405
25946	0.40028	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.3976361088872251
148213	0.40033	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.3975818634390708
79650	0.40035	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.3975601671568111
123872	0.40043	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.39747339286507594
51520	0.40044	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.3974625472975824
57636	0.40045	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.39745170200092683
2309	0.40049	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.3974083235224126
11309	0.40051	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.3973866359078312
123904	0.40055	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.3973432639274787
110806286	0.40059	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.3972998962781526
10478	0.40068	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.39720233489800444
2113	0.40072	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.39715898131854205
84957	0.40076	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.3971156320664321
30818	0.40091	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.3969531108967595
56905	0.40096	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.39689895068594405
26819	0.40101	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.39684479722852467
9326	0.40101	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.39684479722852467
109616980	0.40102	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.39683396734730014
113218491	0.40107	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.39677982199173334
79992	0.4011	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.39674733801835316
649	0.40112	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.39672568338585873
79083	0.40114	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.39670402983304576
552859	0.40118	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.3966607259660338
10223	0.40119	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.39664990067391354
101929663	0.40122	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.3966174264164562
85315	0.40123	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.3966066022035601
100874245	0.40125	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.3965849545870715
90246	0.40126	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.3965741311834522
131118	0.4013	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.39653084026616126
6820	0.40133	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.3964983749098622
121642	0.40135	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.39647673268720846
105374731	0.40139	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.39643345147712666
729975	0.40149	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.3963252673190585
440905	0.40154	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.39627118534423006
100422981	0.40155	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.3962603697573861
79000	0.4016	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.3962062958630371
2315	0.40165	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.39615222870057654
1801	0.40167	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.3961306037201457
27090	0.40173	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.3960657352387849
9047	0.40177	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.3960224949667488
84939	0.40184	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.3959468348485071
1182	0.40187	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.39591441311812386
56934	0.4019	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.3958819938079652
100874014	0.40197	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.3958063581608827
114991	0.40199	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.3957847503952231
389421	0.40203	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.39574153808883655
5193	0.40203	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.39574153808883655
100874115	0.40204	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.3957307356840229
4632	0.40205	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.3957199335478957
729082	0.40207	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.39569833008164723
148789	0.40208	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.39568752875149926
100271927	0.40218	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.39557953022263015
100616225	0.40218	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.39557953022263015
204801	0.40219	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.3955687318467105
199713	0.40221	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.395547135900316
56169	0.40223	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.39552554102775905
100289230	0.40224	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.3955147439941363
11174	0.40225	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.39550394722893284
10365	0.40236	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.39538520052355514
101929741	0.4025	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.39523411529611263
100271874	0.40251	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.39522332550513056
100996338	0.40252	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.3952125359822078
157506	0.40266	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.39506151080006424
119385	0.40274	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.39497523426997605
84125	0.40275	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.3949644509087443
23299	0.40277	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.3949428849894876
9231	0.40289	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.39481351195814984
11026	0.40292	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.3947811747211756
10483	0.40297	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.39472728467632323
440456	0.40298	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.394716507469749
125150	0.40304	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.3946518498459622
117195	0.40306	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.39463029944368
9191	0.40308	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.3946087501107109
51645	0.40314	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.3945441085266214
64135	0.40314	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.3945441085266214
100533952	0.40315	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.3945333358646282
57786	0.40315	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.3945333358646282
102465428	0.40316	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.39452256346984393
5903	0.40321	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.3944687055035927
406914	0.40331	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.39436100960414106
406927	0.40331	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.39436100960414106
574451	0.40331	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.39436100960414106
5027	0.40332	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.3943502414828977
6833	0.40333	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.3943394736286381
5053	0.40349	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.3941672242594717
348093	0.4035	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.39415646094191076
1421	0.40354	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.39411341033899056
693148	0.40358	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.39407036400315365
441194	0.4036	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.39404884243512706
100129148	0.40362	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.3940273219335542
55888	0.40368	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.3939627668265006
85452	0.4037	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.3939412505896856
100506747	0.4038	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.3938336853923795
442582	0.40386	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.39376915905961046
284593	0.40401	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.3936078851590223
100533106	0.4042	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.3934036908207148
10120	0.40423	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.3933714583838605
9698	0.40423	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.3933714583838605
168002	0.4043	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.3932962586663257
104355291	0.40434	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.3932532932446541
401492	0.40437	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.3932210719676497
677833	0.40439	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.39319959244433045
10234	0.4044	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.39318885308103657
254173	0.40449	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.3930922107599976
23582	0.40464	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.3929311879996705
65986	0.40465	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.392920455271429
100128927	0.40469	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.392877527010648
401312	0.40474	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.39282387265110413
5464	0.40479	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.3927702249194011
53637	0.40504	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.39250208562121547
200162	0.40507	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.39246992002774533
5770	0.40508	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.3924591986926364
90332	0.40532	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.3922019660206128
23191	0.40535	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.3921698226467047
55022	0.40539	SI__EUR_MM__trait3__Loneliness	False	False	False	False	0	0.3921269685151947
